ID,totalyearlycompensation,yearsofexperience,yearsatcompany,gender,Masters_Degree,Bachelors_Degree,Doctorate_Degree,Highschool,Some_College,Race_Asian,Race_White,Race_Two_Or_More,Race_Black,Race_Hispanic,Education
FLP00321,120000,5,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00322,30000,3,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00323,66000,4,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00324,52000,6,4,Female,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP00325,92000,15,0,Male,1,0,0,0,0,0,1,0,0,0,Master's Degree
FLP00326,142000,10,3,Male,0,0,0,0,1,1,0,0,0,0,Some College
FLP00327,35000,3,1,Male,0,1,0,0,0,0,0,0,0,1,Bachelor's Degree
FLP00328,118000,20,1,Male,1,0,0,0,0,1,0,0,0,0,Master's Degree
FLP00329,115000,10,3,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP00330,138000,9,6,Male,1,0,0,0,0,0,0,0,0,1,Master's Degree
FLP00331,50000,7,5,Male,0,1,0,0,0,0,0,0,0,1,Bachelor's Degree
FLP00332,17000,2,2,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP00333,60000,10,5,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP00334,89000,10,7,Male,0,1,0,0,0,0,0,0,0,1,Bachelor's Degree
FLP00335,89000,10,7,Male,0,1,0,0,0,0,0,0,0,1,Bachelor's Degree
FLP00336,180000,12,7,Male,0,1,0,0,0,0,0,0,0,1,Bachelor's Degree
FLP00337,39000,20,2,Male,0,1,0,0,0,0,0,0,0,1,Bachelor's Degree
FLP00338,44000,3,1,Male,1,0,0,0,0,0,0,0,0,1,Master's Degree
FLP00339,31000,0,0,Male,0,1,0,0,0,0,0,0,0,1,Bachelor's Degree
FLP00340,18000,1,0,Male,0,1,0,0,0,0,0,0,0,1,Bachelor's Degree
FLP00341,15000,8,5,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP00342,248000,20,3,Female,1,0,0,0,0,0,0,0,0,1,Master's Degree
FLP00343,32000,1,1,Male,0,1,0,0,0,0,0,0,0,1,Bachelor's Degree
FLP00344,82000,10,2,Male,1,0,0,0,0,0,0,0,0,1,Master's Degree
FLP00345,90000,1,1,Male,0,1,0,0,0,0,0,1,0,0,Bachelor's Degree
FLP00346,24000,0,0,Male,0,0,0,1,0,0,1,0,0,0,Highschool
FLP00347,150000,10,1,Male,0,0,0,0,1,0,0,0,0,1,Some College
FLP00348,300000,12,3,Male,0,1,0,0,0,0,0,0,0,1,Bachelor's Degree
FLP00349,49000,0,0,Male,0,1,0,0,0,0,0,0,0,1,Bachelor's Degree
FLP00350,13000,10,2,Female,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP00351,80000,4,4,Male,0,1,0,0,0,0,0,1,0,0,Bachelor's Degree
FLP00352,29000,5,0,Female,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP00353,28000,9,4,Male,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP00354,111000,9,5,Male,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP00355,30000,3,0,Male,0,0,0,0,0,0,1,0,0,0,NA
FLP00356,52000,6,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00357,121000,16,12,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00358,67000,7,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00359,50000,10,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00360,22000,4,1,Female,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP00361,201000,10,7,Male,1,0,0,0,0,0,1,0,0,0,Master's Degree
FLP00362,79000,9,0,Male,0,1,0,0,0,0,1,0,0,0,Bachelor's Degree
FLP00363,32000,3,3,Male,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP00364,320000,19,2,Male,1,0,0,0,0,0,0,0,0,0,Master's Degree
FLP00365,15000,3,0,Male,0,0,0,0,0,1,0,0,0,0,NA
FLP00366,200000,3,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00367,215000,5,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00368,280000,6,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00369,85000,10,4,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00370,114000,2,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00371,120000,1,1,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP00372,219000,5,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00373,120000,7,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00374,161000,18,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00375,94000,9,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00376,69000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00377,66000,6,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00378,300000,11,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00379,99000,5,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00380,85000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00381,100000,2,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00382,155000,5,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00383,110000,10,10,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00384,124000,6,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00385,87000,3,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00386,129000,1,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00387,106000,6,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00388,106000,6,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00389,63000,4,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00390,170000,12,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00391,124000,2,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00392,95000,2,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00393,100000,5,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00394,110000,15,6,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00395,37000,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00396,232000,11,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00397,97000,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00398,333000,10,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00399,247000,9,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00400,74000,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00401,280000,4,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00402,500000,11,8,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00403,186000,6,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00404,107000,2,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00405,66000,6,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00406,196000,15,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00407,105000,2,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00408,265000,25,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00409,120000,2,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00410,145000,10,4,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00411,113000,10,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00412,163000,10,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00413,64000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00414,160000,10,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00415,93000,3,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00416,228000,10,4,Male,0,0,0,0,0,0,1,0,0,0,NA
FLP00417,152000,9,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00418,93000,3,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00419,144000,4,4,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00420,116000,7,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00421,232000,17,10,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00422,96000,7,4,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00423,15000,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00424,243000,7,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00425,142000,25,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00426,60000,3,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00427,210000,5,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00428,126000,1,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00429,114000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00430,173000,18,4,Male,0,0,0,0,0,1,0,0,0,0,NA
FLP00431,374000,7,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00432,281000,7,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00433,110000,10,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00434,177000,10,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00435,210000,8,1,Male,0,0,0,0,0,0,1,0,0,0,NA
FLP00436,83000,7,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00437,135000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00438,437000,28,6,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00439,249000,7,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00440,77000,1,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00441,121000,15,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00442,70000,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00443,228000,15,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00444,78000,9,7,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00445,176000,5,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00446,155000,4,2,Male,0,0,0,0,0,1,0,0,0,0,NA
FLP00447,175000,15,1,Male,0,0,0,0,0,0,1,0,0,0,NA
FLP00448,200000,12,12,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00449,200000,15,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00450,114000,5,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00451,187000,3,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00452,80000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00453,108000,4,4,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00454,187000,10,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00455,219000,10,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00456,200000,16,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00457,298000,15,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00458,150000,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00459,200000,8,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00460,308000,6,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00461,225000,3,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00462,100000,4,4,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00463,155000,6,1,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP00464,139000,8,3,Male,0,0,0,0,0,0,1,0,0,0,NA
FLP00465,86000,2,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00466,200000,8,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00467,111000,1,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00468,275000,3,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00469,125000,4,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00470,115000,4,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00471,156000,7,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00472,116000,7,7,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00473,142000,15,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00474,383000,6,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00475,91000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00476,154000,5,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00477,126000,5,4,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP00478,146000,7,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00479,165000,8,1,Male,0,0,0,0,0,0,1,0,0,0,NA
FLP00480,100000,2,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00481,100000,8,8,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00482,124000,6,4,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00483,130000,2,0,Other,0,0,0,0,0,0,0,0,0,0,NA
FLP00484,150000,12,10,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00485,215000,6,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00486,343000,15,4,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00487,120000,10,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00488,150000,10,4,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00489,165000,6,4,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00490,124000,8,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00491,112000,6,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00492,92000,2,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00493,100000,6,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00494,273000,6,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00495,111000,5,5,Male,0,0,0,0,0,1,0,0,0,0,NA
FLP00496,135000,5,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00497,115000,3,1,Female,0,0,0,0,0,0,1,0,0,0,NA
FLP00498,157000,3,1,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP00499,224000,6,3,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP00500,75000,6,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00501,137000,10,5,Male,0,0,0,0,0,1,0,0,0,0,NA
FLP00502,183000,8,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00503,205000,18,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00504,179000,8,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00505,88000,3,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00506,87000,2,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00507,128000,3,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP00508,174000,6,0,Male,0,0,0,0,0,0,1,0,0,0,NA
FLP00509,150000,4,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00510,160000,10,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00511,116000,8,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00512,183000,8,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00513,111000,5,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00514,195000,13,6,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00515,75000,2,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00516,116000,15,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00517,200000,11,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00518,125000,3,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00519,110000,5,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00520,122000,3,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00521,107000,8,7,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00522,118000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00523,96000,2,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00524,185000,7,0,Male,0,0,0,0,0,1,0,0,0,0,NA
FLP00525,143000,6,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00526,107000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00527,107000,15,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00528,438000,21,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00529,116000,1,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00530,142000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00531,150000,12,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00532,87000,2,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00533,209000,6,6,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00534,200000,15,4,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00535,214000,10,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00536,119000,2,0,Male,0,0,0,0,0,0,1,0,0,0,NA
FLP00537,88000,2,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00538,80000,3,3,Male,0,0,0,0,0,1,0,0,0,0,NA
FLP00539,189000,4,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00540,170000,6,0,Male,0,0,0,0,0,0,1,0,0,0,NA
FLP00541,200000,6,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00542,469000,15,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00543,95000,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00544,148000,4,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00545,85000,4,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00546,101000,10,4,Female,0,0,0,0,0,0,1,0,0,0,NA
FLP00547,80000,3,1,Male,0,0,0,0,0,0,0,0,1,0,NA
FLP00548,120000,2,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00549,200000,10,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00550,110000,2,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00551,80000,2,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00552,110000,4,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00553,135000,7,1,Male,0,0,0,0,0,1,0,0,0,0,NA
FLP00554,92000,2,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00555,155000,3,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00556,132000,4,4,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00557,185000,4,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00558,81000,1,0,Male,0,0,0,0,0,0,0,0,0,1,NA
FLP00559,180000,4,4,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00560,103000,1,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00561,60000,1,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00562,125000,10,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00563,74000,2,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00564,111000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00565,220000,20,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00566,140000,4,1,Female,0,0,0,0,0,1,0,0,0,0,NA
FLP00567,110000,5,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00568,90000,8,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00569,85000,2,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00570,118000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00571,107000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00572,165000,9,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00573,279000,6,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP00574,75000,5,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00575,134000,2,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00576,126000,15,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00577,100000,6,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00578,55000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00579,110000,2,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00580,191000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00581,306000,8,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00582,131000,8,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00583,245000,5,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00584,190000,5,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00585,180000,8,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00586,100000,2,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00587,105000,9,3,Male,0,0,0,0,0,0,1,0,0,0,NA
FLP00588,110000,3,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00589,68000,2,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00590,157000,5,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00591,162000,12,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00592,121000,7,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00593,80000,2,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00594,597000,12,6,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00595,168000,6,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00596,227000,20,15,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00597,56000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00598,360000,20,6,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00599,100000,10,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00600,168000,8,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00601,154000,8,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00602,85000,4,4,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00603,176000,15,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00604,76000,10,10,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00605,67000,3,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00606,170000,8,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00607,118000,2,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00608,204000,10,4,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00609,115000,3,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00610,560000,26,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00611,190000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00612,96000,2,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00613,111000,2,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00614,110000,2,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00615,175000,10,6,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00616,83000,3,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00617,313000,17,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00618,120000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00619,90000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00620,152000,9,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00621,340000,10,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00622,60000,1,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00623,100000,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00624,101000,5,2,NA,0,0,0,0,0,0,1,0,0,0,NA
FLP00625,101000,3,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00626,195000,11,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00627,135000,13,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00628,95000,5,2,Male,0,0,0,0,0,0,1,0,0,0,NA
FLP00629,102000,3,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00630,67000,1,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP00631,100000,5,3,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP00632,172000,7,4,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00633,71000,1,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00634,120000,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00635,375000,20,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00636,150000,10,6,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00637,247000,5,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00638,107000,7,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00639,141000,10,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00640,184000,15,0,Male,0,0,0,0,0,0,0,1,0,0,NA
FLP00641,54000,3,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00642,340000,14,6,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00643,125000,20,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00644,245000,5,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00645,204000,4,1,Male,0,0,0,0,0,1,0,0,0,0,NA
FLP00646,86000,12,6,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00647,77000,5,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00648,160000,4,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00649,63000,5,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00650,94000,10,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00651,103000,7,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00652,400000,8,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00653,158000,2,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00654,195000,4,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00655,84000,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00656,99000,7,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00657,97000,14,9,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00658,106000,3,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00659,135000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00660,105000,5,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00661,200000,10,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00662,184000,7,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00663,120000,5,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP00664,80000,1,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00665,135000,13,8,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00666,106000,5,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00667,99000,10,10,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00668,90000,2,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00669,230000,11,8,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP00670,204000,2,0,NA,0,0,0,0,0,0,0,0,0,0,NA
